ad_id,account_id,timestamp,vertical,domain_age_days,daily_spend_usd,click_through_rate,user_report_count,ai_generated_flag,ai_label_compliant,ip_subnet,destination_tld,policy_violation_category
AD-BENIGN-0061844,ACC-342272,2026-07-12 06:25:00,Travel,226,94.21,0.0781,0,0,1,192.168.114,.com,None
AD-BENIGN-0075249,ACC-620917,2026-07-28 10:18:00,Travel,454,5.26,0.0158,0,0,1,192.168.36,.net,None
AD-BENIGN-0051058,ACC-794447,2026-07-07 15:01:00,E-Commerce,206,11.13,0.1004,0,1,1,192.168.170,.io,None
AD-BENIGN-0056965,ACC-567335,2026-09-03 22:48:00,Education,149,13.66,0.0798,0,0,0,192.168.38,.org,None
AD-BENIGN-0002581,ACC-757811,2026-07-04 02:02:00,Local Services,150,6.27,0.0782,0,0,1,192.168.140,.io,None
AD-BENIGN-0081810,ACC-895453,2026-07-12 02:12:00,Local Services,196,32.6,0.1859,0,1,1,192.168.56,.org,None
AD-BENIGN-0035125,ACC-875656,2026-08-08 16:20:00,Education,488,12.39,0.0213,0,0,1,192.168.240,.org,None
AD-BENIGN-0006498,ACC-504676,2026-07-28 13:38:00,Local Services,35,21.62,0.0515,0,0,1,192.168.55,.io,None
AD-BENIGN-0023231,ACC-410198,2026-08-27 08:19:00,E-Commerce,187,18.98,0.0693,0,1,1,192.168.22,.co,None
AD-BENIGN-0005625,ACC-159845,2026-07-05 23:00:00,Travel,506,44.83,0.0757,0,1,1,192.168.202,.io,None
AD-BENIGN-0023951,ACC-973116,2026-09-06 09:02:00,Education,294,5.18,0.0801,0,1,1,192.168.135,.net,None
AD-BENIGN-0070574,ACC-823697,2026-09-01 10:20:00,Education,124,35.8,0.0867,0,0,1,192.168.87,.co,None
AD-BENIGN-0041159,ACC-483640,2026-07-03 15:03:00,Local Services,195,50.78,0.0037,1,0,1,192.168.242,.net,None
AD-FRAUD-0000764,ACC-GHOST-146,2026-08-30 15:14:00,Financial Services,5,4244.19,0.2769,0,1,0,10.104.14,.live,Unlabeled AI Creative
AD-BENIGN-0050692,ACC-283072,2026-07-14 19:54:00,Travel,62,44.85,0.0612,0,1,1,192.168.170,.com,None
AD-BENIGN-0049934,ACC-613118,2026-08-08 10:55:00,Travel,206,9.06,0.0394,0,0,1,192.168.157,.net,None
AD-BENIGN-0051357,ACC-605793,2026-08-26 13:07:00,Education,643,107.67,0.0324,0,0,1,192.168.6,.net,None
AD-BENIGN-0079081,ACC-154240,2026-08-25 18:22:00,SaaS,294,16.75,0.0246,0,0,1,192.168.240,.org,None
AD-BENIGN-0078505,ACC-309909,2026-08-28 16:57:00,E-Commerce,36,8.4,0.0372,0,1,1,192.168.127,.org,None
AD-BENIGN-0044649,ACC-491978,2026-07-22 03:58:00,E-Commerce,478,44.7,0.0195,0,0,1,192.168.238,.io,None
AD-BENIGN-0011024,ACC-596419,2026-08-24 15:36:00,SaaS,381,27.77,0.0727,0,0,1,192.168.98,.org,None
AD-BENIGN-0020014,ACC-905813,2026-07-28 22:54:00,E-Commerce,560,16.62,0.1219,0,1,1,192.168.70,.com,None
AD-BENIGN-0010773,ACC-451272,2026-08-01 06:32:00,SaaS,175,15.26,0.0926,0,1,1,192.168.205,.com,None
AD-BENIGN-0003436,ACC-117140,2026-07-30 18:41:00,E-Commerce,130,75.3,0.034,0,0,1,192.168.148,.net,None
AD-BENIGN-0043372,ACC-377372,2026-08-13 08:45:00,Local Services,37,40.65,0.0266,0,0,1,192.168.234,.net,None
AD-BENIGN-0053239,ACC-927293,2026-07-31 17:47:00,E-Commerce,705,61.35,0.0245,0,0,1,192.168.210,.org,None
AD-BENIGN-0013010,ACC-887714,2026-07-26 06:09:00,Education,150,36.32,0.0595,0,1,1,192.168.242,.net,None
AD-BENIGN-0076146,ACC-673295,2026-07-15 04:42:00,Education,91,32.63,0.1306,0,0,1,192.168.104,.net,None
AD-BENIGN-0051354,ACC-765782,2026-07-24 08:07:00,SaaS,490,16.55,0.0283,0,0,1,192.168.84,.com,None
AD-BENIGN-0070108,ACC-929226,2026-09-02 23:54:00,Travel,92,133.28,0.0206,0,1,1,192.168.228,.com,None
AD-FRAUD-0001090,ACC-GHOST-347,2026-08-07 22:16:00,Financial Services,3,2142.06,0.3414,6,1,0,10.104.12,.top,Misrepresentation: Financial Scam
AD-BENIGN-0001770,ACC-970591,2026-07-26 03:54:00,SaaS,26,25.49,0.0472,0,0,1,192.168.11,.net,None
AD-BENIGN-0033513,ACC-824249,2026-09-02 16:10:00,Travel,248,158.89,0.0158,0,0,1,192.168.1,.io,None
AD-BENIGN-0037367,ACC-431827,2026-08-08 11:08:00,SaaS,249,32.85,0.0266,0,0,1,192.168.226,.net,None
AD-BENIGN-0060949,ACC-681146,2026-08-16 08:40:00,E-Commerce,519,25.11,0.1325,0,1,1,192.168.156,.com,None
AD-BENIGN-0089337,ACC-363653,2026-08-07 00:32:00,Travel,217,105.76,0.0532,2,0,1,192.168.114,.com,None
AD-BENIGN-0051713,ACC-196477,2026-09-02 11:47:00,Travel,382,40.7,0.0429,0,0,1,192.168.177,.io,None
AD-BENIGN-0039122,ACC-449328,2026-07-14 18:17:00,Local Services,223,52.38,0.0271,0,1,1,192.168.140,.com,None
AD-BENIGN-0076244,ACC-162755,2026-08-16 19:09:00,E-Commerce,55,39.04,0.065,0,0,1,192.168.213,.org,None
AD-BENIGN-0059546,ACC-772142,2026-08-04 04:08:00,Education,1167,9.62,0.0136,0,0,1,192.168.225,.org,None
AD-BENIGN-0017199,ACC-529179,2026-07-22 22:05:00,Local Services,175,225.28,0.0641,0,1,1,192.168.107,.com,None
AD-BENIGN-0091679,ACC-907934,2026-07-26 00:13:00,SaaS,1105,97.61,0.048,0,0,1,192.168.100,.io,None
AD-BENIGN-0057015,ACC-477213,2026-08-03 10:37:00,Education,560,12.93,0.0794,1,0,1,192.168.93,.co,None
AD-BENIGN-0013690,ACC-876186,2026-08-29 01:42:00,SaaS,459,104.92,0.0502,0,1,1,192.168.115,.org,None
AD-BENIGN-0004127,ACC-630641,2026-08-19 16:04:00,SaaS,962,54.66,0.1014,0,0,1,192.168.37,.io,None
AD-BENIGN-0008749,ACC-266350,2026-07-07 19:44:00,E-Commerce,177,12.61,0.0102,0,1,1,192.168.188,.org,None
AD-BENIGN-0045221,ACC-310322,2026-07-07 19:03:00,SaaS,45,196.13,0.0171,0,0,1,192.168.15,.org,None
AD-BENIGN-0038445,ACC-347083,2026-08-16 16:49:00,E-Commerce,249,30.46,0.0144,0,0,1,192.168.14,.net,None
AD-BENIGN-0010785,ACC-315665,2026-07-02 04:54:00,Travel,236,43.78,0.0077,0,0,1,192.168.113,.co,None
AD-BENIGN-0015189,ACC-332810,2026-08-16 22:29:00,Travel,125,2.42,0.0187,0,1,1,192.168.227,.io,None
AD-BENIGN-0088153,ACC-620677,2026-08-06 20:10:00,Travel,242,95.87,0.1154,0,0,1,192.168.242,.com,None
AD-BENIGN-0088154,ACC-896097,2026-08-15 00:21:00,Local Services,224,94.41,0.067,0,0,1,192.168.140,.com,None
AD-BENIGN-0006813,ACC-891393,2026-07-17 09:11:00,Local Services,305,13.51,0.0141,0,1,1,192.168.24,.io,None
AD-BENIGN-0083267,ACC-434515,2026-07-18 06:30:00,E-Commerce,355,179.02,0.0333,0,0,1,192.168.143,.io,None
AD-BENIGN-0074750,ACC-204017,2026-08-28 06:13:00,Local Services,2013,33.29,0.0007,0,0,1,192.168.179,.net,None
AD-BENIGN-0035586,ACC-471741,2026-07-25 18:48:00,Education,77,118.13,0.0208,0,0,1,192.168.145,.org,None
AD-BENIGN-0093864,ACC-180364,2026-07-10 13:58:00,Travel,482,32.17,0.0206,1,0,1,192.168.123,.io,None
AD-BENIGN-0030256,ACC-770922,2026-08-23 06:29:00,Travel,271,91.95,0.0158,0,0,1,192.168.32,.io,None
AD-BENIGN-0058467,ACC-216400,2026-07-28 02:04:00,Travel,943,46.8,0.0195,0,0,1,192.168.49,.net,None
AD-BENIGN-0015474,ACC-609784,2026-07-11 01:14:00,Education,141,25.5,0.0323,0,0,1,192.168.88,.org,None
AD-BENIGN-0010991,ACC-181216,2026-09-07 04:26:00,Local Services,645,90.62,0.004,0,0,1,192.168.19,.io,None
AD-BENIGN-0027217,ACC-279442,2026-08-06 19:00:00,SaaS,399,39.03,0.0312,0,0,1,192.168.93,.co,None
AD-BENIGN-0031034,ACC-213188,2026-07-04 19:31:00,Education,574,37.3,0.0132,0,0,1,192.168.138,.net,None
AD-BENIGN-0033429,ACC-622723,2026-07-07 23:54:00,Education,157,62.28,0.0386,0,0,1,192.168.17,.co,None
AD-BENIGN-0080522,ACC-824571,2026-07-03 16:17:00,SaaS,882,47.59,0.1057,0,1,1,192.168.220,.org,None
AD-BENIGN-0029081,ACC-571294,2026-07-20 12:08:00,Local Services,112,3.62,0.0217,0,0,1,192.168.208,.io,None
AD-BENIGN-0043624,ACC-305317,2026-08-21 06:40:00,Local Services,195,14.44,0.0316,0,0,1,192.168.253,.com,None
AD-BENIGN-0027077,ACC-334467,2026-07-22 01:40:00,E-Commerce,502,315.76,0.082,0,1,1,192.168.193,.com,None
AD-BENIGN-0085733,ACC-245051,2026-09-04 12:01:00,Education,228,17.35,0.0339,0,0,1,192.168.238,.net,None
AD-BENIGN-0030209,ACC-778173,2026-08-18 03:13:00,SaaS,423,55.12,0.039,0,0,1,192.168.121,.org,None
AD-BENIGN-0058068,ACC-287657,2026-07-08 09:27:00,E-Commerce,242,107.81,0.0105,0,0,1,192.168.154,.io,None
AD-BENIGN-0006152,ACC-784727,2026-08-09 04:16:00,E-Commerce,71,36.39,0.059,0,0,0,192.168.192,.co,None
AD-FRAUD-0000006,ACC-GHOST-919,2026-08-02 15:10:00,Financial Services,1,2379.92,0.3132,4,1,0,10.104.12,.click,Unlabeled AI Creative
AD-BENIGN-0067622,ACC-736740,2026-08-28 12:13:00,SaaS,153,52.82,0.0936,0,1,1,192.168.20,.net,None
AD-BENIGN-0087814,ACC-135917,2026-07-22 23:01:00,E-Commerce,1368,77.62,0.0236,0,0,1,192.168.24,.io,None
AD-BENIGN-0075025,ACC-437466,2026-09-01 09:57:00,SaaS,170,21.24,0.0654,0,0,1,192.168.86,.net,None
AD-BENIGN-0023053,ACC-585309,2026-09-02 07:27:00,E-Commerce,272,83.06,0.029,0,0,1,192.168.186,.io,None
AD-BENIGN-0050391,ACC-851302,2026-08-14 17:57:00,Education,229,7.26,0.0757,0,1,1,192.168.130,.net,None
AD-BENIGN-0081757,ACC-601418,2026-08-15 11:48:00,Education,320,98.49,0.0305,0,0,1,192.168.17,.com,None
AD-BENIGN-0084032,ACC-582865,2026-08-18 11:03:00,Travel,883,754.68,0.0092,0,0,1,192.168.232,.org,None
AD-BENIGN-0012777,ACC-966140,2026-08-23 06:06:00,Education,73,72.87,0.017,0,0,1,192.168.47,.io,None
AD-BENIGN-0029307,ACC-225850,2026-09-05 16:23:00,E-Commerce,345,25.92,0.0781,1,0,1,192.168.116,.net,None
AD-BENIGN-0086179,ACC-709184,2026-07-24 13:30:00,SaaS,539,26.51,0.0115,0,1,0,192.168.64,.io,None
AD-BENIGN-0033389,ACC-251942,2026-07-11 01:19:00,E-Commerce,551,109.44,0.0573,0,0,1,192.168.94,.org,None
AD-BENIGN-0019587,ACC-338917,2026-07-10 06:11:00,Travel,479,19.16,0.0351,0,0,1,192.168.7,.co,None
AD-BENIGN-0059398,ACC-376915,2026-07-18 08:49:00,SaaS,61,60.45,0.0509,0,0,1,192.168.91,.net,None
AD-BENIGN-0057054,ACC-128186,2026-08-08 22:14:00,E-Commerce,25,33.39,0.0461,0,0,1,192.168.25,.com,None
AD-BENIGN-0049945,ACC-618577,2026-07-29 16:39:00,Education,335,24.25,0.0812,1,0,1,192.168.45,.io,None
AD-BENIGN-0019290,ACC-570656,2026-07-07 04:08:00,Education,943,13.27,0.0217,0,1,1,192.168.158,.net,None
AD-BENIGN-0027099,ACC-333062,2026-07-19 18:06:00,SaaS,370,15.4,0.1512,0,0,1,192.168.184,.net,None
AD-BENIGN-0083763,ACC-870372,2026-08-10 00:52:00,Travel,199,13.47,0.0641,0,0,1,192.168.199,.net,None
AD-BENIGN-0017054,ACC-696187,2026-07-04 16:35:00,Education,133,15.67,0.048,0,0,1,192.168.11,.io,None
AD-BENIGN-0057005,ACC-500470,2026-08-20 13:53:00,Travel,25,26.08,0.0099,0,0,1,192.168.179,.net,None
AD-BENIGN-0020641,ACC-810606,2026-09-05 02:21:00,SaaS,113,68.62,0.0339,0,0,1,192.168.88,.io,None
AD-BENIGN-0040201,ACC-635147,2026-07-08 00:36:00,Travel,203,4.39,0.1301,0,0,1,192.168.164,.org,None
AD-BENIGN-0024072,ACC-465484,2026-07-13 18:57:00,SaaS,273,342.69,0.0496,0,0,1,192.168.141,.org,None
AD-BENIGN-0011765,ACC-214440,2026-07-26 02:07:00,E-Commerce,273,429.22,0.0837,1,0,1,192.168.246,.net,None
AD-BENIGN-0086246,ACC-282458,2026-07-26 12:24:00,Travel,364,157.87,0.0712,0,0,1,192.168.103,.net,None
AD-BENIGN-0050079,ACC-228507,2026-07-20 17:36:00,E-Commerce,140,57.24,0.0368,0,0,1,192.168.181,.net,None
AD-BENIGN-0077239,ACC-846871,2026-09-07 09:26:00,Education,71,4.15,0.0204,0,1,1,192.168.51,.net,None
AD-BENIGN-0019545,ACC-911967,2026-09-08 09:18:00,E-Commerce,117,71.69,0.0635,1,0,1,192.168.119,.net,None
AD-BENIGN-0035984,ACC-739560,2026-08-17 02:50:00,Local Services,1342,25.5,0.0799,1,0,1,192.168.206,.com,None
AD-BENIGN-0001864,ACC-827834,2026-08-17 09:47:00,Education,96,24.83,0.0788,0,0,1,192.168.170,.org,None
AD-BENIGN-0040711,ACC-627775,2026-07-27 12:54:00,Local Services,116,74.35,0.0607,0,0,1,192.168.97,.org,None
AD-BENIGN-0034604,ACC-404756,2026-07-20 09:01:00,Travel,221,13.69,0.0482,0,1,0,192.168.47,.co,None
AD-BENIGN-0019330,ACC-708490,2026-07-08 15:26:00,SaaS,415,32.94,0.0644,0,1,1,192.168.1,.net,None
AD-BENIGN-0096133,ACC-457998,2026-07-23 12:09:00,Education,64,36.5,0.06,0,1,1,192.168.183,.net,None
AD-BENIGN-0048979,ACC-926389,2026-08-29 05:16:00,E-Commerce,267,43.06,0.039,0,0,0,192.168.161,.io,None
AD-BENIGN-0075658,ACC-590458,2026-08-11 06:07:00,E-Commerce,85,17.02,0.0257,0,0,1,192.168.89,.com,None
AD-BENIGN-0057486,ACC-308180,2026-08-13 21:32:00,Travel,146,97.31,0.0233,0,0,1,192.168.40,.co,None
AD-BENIGN-0077999,ACC-644204,2026-09-02 08:24:00,Education,871,4.44,0.0032,0,0,1,192.168.243,.com,None
AD-BENIGN-0053950,ACC-840598,2026-07-29 23:44:00,SaaS,626,8.02,0.1246,0,0,1,192.168.59,.org,None
AD-BENIGN-0094040,ACC-684166,2026-08-29 21:50:00,SaaS,74,116.74,0.0189,0,1,1,192.168.112,.net,None
AD-BENIGN-0079829,ACC-308977,2026-08-17 01:20:00,Local Services,333,28.79,0.0272,0,1,1,192.168.220,.io,None
AD-BENIGN-0091456,ACC-666652,2026-08-01 05:14:00,SaaS,55,18.4,0.0267,0,0,1,192.168.93,.org,None
AD-BENIGN-0010219,ACC-673828,2026-08-02 10:07:00,Education,111,14.3,0.0433,1,0,1,192.168.250,.io,None
AD-BENIGN-0051895,ACC-476094,2026-07-03 15:21:00,Education,630,87.3,0.0113,0,0,1,192.168.62,.com,None
AD-BENIGN-0079480,ACC-445293,2026-08-23 03:06:00,Education,215,48.97,0.0622,0,0,1,192.168.248,.com,None
AD-BENIGN-0079971,ACC-787859,2026-08-20 06:34:00,Education,27,49.36,0.0179,0,1,1,192.168.187,.org,None
AD-BENIGN-0023918,ACC-807555,2026-07-21 04:39:00,E-Commerce,90,21.49,0.0356,0,0,1,192.168.56,.org,None
AD-BENIGN-0023461,ACC-452789,2026-07-13 15:29:00,Travel,470,31.92,0.0565,0,0,1,192.168.33,.io,None
AD-BENIGN-0049688,ACC-434022,2026-07-12 09:39:00,Local Services,191,37.44,0.0401,0,0,1,192.168.60,.co,None
AD-BENIGN-0079440,ACC-117382,2026-09-06 11:47:00,Education,226,129.48,0.057,0,1,1,192.168.11,.co,None
AD-BENIGN-0073024,ACC-411148,2026-08-13 13:47:00,SaaS,186,39.7,0.0574,0,1,1,192.168.211,.net,None
AD-BENIGN-0031792,ACC-175074,2026-07-24 03:02:00,E-Commerce,50,53.36,0.0296,1,1,1,192.168.156,.io,None
AD-BENIGN-0026380,ACC-734336,2026-08-04 00:28:00,Local Services,615,8.69,0.0373,0,1,1,192.168.168,.org,None
AD-BENIGN-0090503,ACC-317297,2026-07-19 06:12:00,SaaS,760,10.76,0.0762,0,0,1,192.168.33,.io,None
AD-BENIGN-0096162,ACC-736969,2026-08-11 00:58:00,Education,263,1.54,0.0486,0,0,1,192.168.232,.org,None
AD-BENIGN-0095126,ACC-211413,2026-09-03 15:57:00,Education,248,4.6,0.0721,0,0,1,192.168.63,.org,None
AD-BENIGN-0094431,ACC-195442,2026-09-03 09:09:00,Travel,206,49.56,0.0569,0,0,1,192.168.228,.org,None
AD-BENIGN-0003062,ACC-986690,2026-08-18 04:07:00,E-Commerce,216,25.95,0.0174,0,1,1,192.168.223,.com,None
AD-BENIGN-0050559,ACC-548692,2026-08-30 08:49:00,Travel,116,23.6,0.0669,0,1,1,192.168.254,.net,None
AD-BENIGN-0009741,ACC-759980,2026-08-14 15:10:00,E-Commerce,610,108.8,0.0715,0,1,1,192.168.210,.org,None
AD-BENIGN-0040346,ACC-704969,2026-09-06 00:13:00,Travel,801,10.93,0.0459,0,0,1,192.168.23,.io,None
AD-BENIGN-0038198,ACC-307035,2026-08-14 12:32:00,Local Services,41,43.88,0.0268,0,0,1,192.168.102,.org,None
AD-FRAUD-0000845,ACC-GHOST-284,2026-08-13 00:39:00,Financial Services,4,2501.4,0.2157,2,1,0,10.104.13,.top,Misrepresentation: Financial Scam
AD-BENIGN-0072364,ACC-849258,2026-08-30 20:13:00,SaaS,40,32.1,0.0519,0,0,1,192.168.153,.org,None
AD-BENIGN-0020644,ACC-372172,2026-07-26 12:17:00,Education,721,45.81,0.02,0,0,1,192.168.28,.io,None
AD-BENIGN-0044043,ACC-120643,2026-07-27 12:46:00,Travel,1642,13.9,0.0205,0,0,1,192.168.181,.org,None
AD-BENIGN-0072981,ACC-671545,2026-08-02 21:12:00,Education,210,44.19,0.0259,0,0,1,192.168.26,.io,None
AD-BENIGN-0082725,ACC-624590,2026-09-07 18:08:00,E-Commerce,18,31.42,0.0586,0,0,1,192.168.197,.co,None
AD-BENIGN-0029989,ACC-860752,2026-09-03 01:04:00,Local Services,409,27.54,0.0234,0,1,1,192.168.88,.co,None
AD-BENIGN-0056250,ACC-223930,2026-08-06 22:57:00,Local Services,987,100.98,0.0598,0,0,1,192.168.39,.net,None
AD-BENIGN-0042047,ACC-185157,2026-07-10 14:08:00,SaaS,36,30.46,0.0512,0,0,1,192.168.46,.io,None
AD-BENIGN-0092259,ACC-653509,2026-08-30 05:56:00,Education,147,47.13,0.0247,0,0,1,192.168.90,.io,None
AD-BENIGN-0025858,ACC-252874,2026-08-18 00:41:00,Education,329,21.53,0.0308,0,0,1,192.168.109,.co,None
AD-BENIGN-0001011,ACC-697403,2026-07-03 18:37:00,Education,290,4.47,0.013,0,0,1,192.168.52,.net,None
AD-BENIGN-0055994,ACC-820351,2026-08-06 08:33:00,Travel,173,36.22,0.026,0,0,1,192.168.48,.net,None
AD-BENIGN-0060984,ACC-704199,2026-08-27 15:22:00,E-Commerce,281,73.1,0.0155,0,0,1,192.168.8,.com,None
AD-BENIGN-0013722,ACC-508409,2026-07-01 14:10:00,E-Commerce,122,76.1,0.0684,0,0,1,192.168.230,.co,None
AD-BENIGN-0050893,ACC-583530,2026-08-20 01:02:00,E-Commerce,119,76.01,0.0606,0,0,1,192.168.25,.io,None
AD-BENIGN-0019747,ACC-894859,2026-07-04 18:53:00,E-Commerce,279,18.44,0.0548,0,0,1,192.168.242,.io,None
AD-BENIGN-0075225,ACC-308263,2026-07-16 20:03:00,Local Services,508,83.72,0.0849,1,0,1,192.168.107,.io,None
AD-BENIGN-0033102,ACC-665931,2026-08-29 13:20:00,Travel,104,6.3,0.0575,0,0,1,192.168.34,.io,None
AD-BENIGN-0075747,ACC-372386,2026-09-06 01:24:00,Local Services,857,15.68,0.0601,0,0,1,192.168.242,.org,None
AD-BENIGN-0034283,ACC-619091,2026-07-24 08:54:00,Local Services,386,8.27,0.0314,0,0,1,192.168.233,.co,None
AD-BENIGN-0044042,ACC-244107,2026-08-06 15:31:00,SaaS,488,67.78,0.0144,0,0,1,192.168.137,.co,None
AD-BENIGN-0071613,ACC-658323,2026-07-27 09:20:00,Education,320,22.77,0.02,0,0,1,192.168.201,.org,None
AD-BENIGN-0093860,ACC-966980,2026-07-20 03:29:00,Education,323,30.79,0.0281,0,1,0,192.168.73,.net,None
AD-BENIGN-0039898,ACC-218074,2026-07-22 09:11:00,Local Services,1957,5.01,0.0541,0,0,1,192.168.137,.org,None
AD-BENIGN-0087700,ACC-338791,2026-07-26 05:55:00,Education,719,24.77,0.0274,0,0,1,192.168.79,.org,None
AD-BENIGN-0080589,ACC-136644,2026-08-11 19:20:00,Education,391,31.8,0.0177,0,1,1,192.168.230,.co,None
AD-BENIGN-0075677,ACC-641498,2026-09-02 01:58:00,Travel,1191,12.21,0.0359,0,0,1,192.168.111,.com,None
AD-BENIGN-0037977,ACC-460629,2026-07-22 09:46:00,Education,154,40.24,0.0611,0,0,1,192.168.5,.io,None
AD-BENIGN-0083151,ACC-468972,2026-08-26 08:36:00,E-Commerce,23,32.28,0.0533,0,1,1,192.168.244,.co,None
AD-BENIGN-0051082,ACC-553299,2026-07-15 16:40:00,SaaS,560,29.76,0.067,0,0,1,192.168.104,.io,None
AD-BENIGN-0059647,ACC-104015,2026-08-24 07:36:00,Education,208,13.22,0.0059,0,0,1,192.168.216,.io,None
AD-BENIGN-0008900,ACC-167290,2026-08-18 00:00:00,SaaS,927,38.27,0.0544,1,1,0,192.168.28,.net,None
AD-BENIGN-0022715,ACC-772533,2026-08-02 05:08:00,E-Commerce,392,12.64,0.0171,0,0,1,192.168.213,.com,None
AD-BENIGN-0042037,ACC-548640,2026-07-01 10:48:00,Travel,635,84.16,0.0212,0,0,1,192.168.201,.co,None
AD-BENIGN-0037079,ACC-958183,2026-07-06 07:32:00,Travel,285,50.54,0.0202,0,1,1,192.168.83,.org,None
AD-BENIGN-0079876,ACC-504589,2026-07-20 21:34:00,E-Commerce,1243,40.29,0.0205,0,1,1,192.168.176,.org,None
AD-BENIGN-0082771,ACC-115456,2026-08-15 10:56:00,Education,318,63.77,0.0272,0,1,1,192.168.97,.org,None
AD-BENIGN-0071172,ACC-904245,2026-08-03 07:32:00,E-Commerce,99,10.09,0.1369,0,0,1,192.168.109,.net,None
AD-BENIGN-0071913,ACC-825279,2026-08-27 11:16:00,SaaS,45,22.96,0.0555,0,0,1,192.168.120,.co,None
AD-FRAUD-0001396,ACC-GHOST-880,2026-08-27 21:48:00,Financial Services,4,2234.5,0.1339,5,1,0,10.104.14,.site,Misrepresentation: Financial Scam
AD-BENIGN-0066377,ACC-835736,2026-08-14 03:06:00,SaaS,53,25.44,0.1566,0,0,1,192.168.13,.com,None
AD-BENIGN-0034713,ACC-312671,2026-07-12 20:55:00,SaaS,1283,3.96,0.0507,0,1,1,192.168.169,.co,None
AD-BENIGN-0008667,ACC-989273,2026-07-15 08:52:00,Education,665,20.04,0.0352,0,0,1,192.168.214,.io,None
AD-BENIGN-0072994,ACC-739630,2026-08-26 10:39:00,SaaS,82,40.98,0.0368,0,0,1,192.168.129,.io,None
AD-BENIGN-0009432,ACC-393375,2026-07-01 07:28:00,Travel,163,59.14,0.0149,1,0,1,192.168.12,.com,None
AD-BENIGN-0035452,ACC-991770,2026-08-19 18:16:00,Travel,132,51.61,0.0075,0,0,1,192.168.111,.co,None
AD-BENIGN-0090561,ACC-836880,2026-07-10 08:08:00,E-Commerce,273,7.58,0.1406,0,1,1,192.168.230,.com,None
AD-BENIGN-0088451,ACC-337077,2026-09-07 05:23:00,Travel,62,52.23,0.007,0,0,1,192.168.177,.net,None
AD-BENIGN-0073937,ACC-216789,2026-07-09 23:21:00,Local Services,506,114.86,0.0399,0,0,1,192.168.25,.io,None
AD-BENIGN-0006332,ACC-349931,2026-09-05 23:26:00,Travel,524,107.42,0.045,0,0,1,192.168.163,.org,None
AD-BENIGN-0017891,ACC-850771,2026-07-22 03:41:00,E-Commerce,1228,31.38,0.0223,0,1,1,192.168.18,.net,None
AD-BENIGN-0006352,ACC-304625,2026-09-05 00:39:00,Travel,168,131.0,0.0232,0,0,1,192.168.209,.com,None
AD-BENIGN-0006134,ACC-808264,2026-08-14 01:36:00,E-Commerce,31,69.64,0.019,0,0,1,192.168.80,.net,None
AD-BENIGN-0015042,ACC-123875,2026-07-04 11:25:00,Education,20,16.47,0.0138,0,0,1,192.168.142,.org,None
AD-BENIGN-0008340,ACC-467082,2026-07-11 01:43:00,SaaS,529,47.58,0.0525,1,0,1,192.168.188,.co,None
AD-BENIGN-0089262,ACC-463758,2026-07-31 10:20:00,Local Services,169,196.5,0.0298,0,1,1,192.168.221,.co,None
AD-BENIGN-0070295,ACC-996603,2026-08-10 02:58:00,E-Commerce,139,34.54,0.0548,0,1,1,192.168.90,.org,None
AD-BENIGN-0050995,ACC-693876,2026-07-13 15:50:00,Local Services,734,16.96,0.0531,0,0,1,192.168.193,.co,None
AD-BENIGN-0072760,ACC-175835,2026-08-07 02:16:00,Local Services,190,42.88,0.0541,0,0,1,192.168.75,.net,None
AD-BENIGN-0070861,ACC-503135,2026-08-23 19:57:00,SaaS,75,14.8,0.0845,1,1,1,192.168.165,.net,None
AD-BENIGN-0057048,ACC-759093,2026-07-30 02:34:00,Local Services,37,136.35,0.029,0,0,1,192.168.39,.org,None
AD-BENIGN-0024353,ACC-293039,2026-07-12 08:34:00,SaaS,664,122.82,0.0069,0,1,0,192.168.66,.net,None
AD-BENIGN-0050846,ACC-213901,2026-08-27 05:06:00,Travel,198,98.7,0.0412,0,0,1,192.168.22,.net,None
AD-BENIGN-0044906,ACC-164088,2026-08-04 20:23:00,Local Services,516,36.45,0.0276,0,0,1,192.168.42,.com,None
AD-BENIGN-0026337,ACC-628178,2026-08-31 06:01:00,Local Services,200,17.3,0.03,0,0,1,192.168.127,.com,None
AD-BENIGN-0025132,ACC-489649,2026-09-07 09:36:00,Local Services,539,1.33,0.0764,0,0,1,192.168.244,.org,None
AD-BENIGN-0030607,ACC-509240,2026-08-09 17:24:00,E-Commerce,233,46.41,0.0443,0,1,1,192.168.172,.net,None
AD-BENIGN-0057764,ACC-551712,2026-08-09 10:17:00,E-Commerce,60,86.93,0.0341,0,0,1,192.168.227,.io,None
AD-BENIGN-0026491,ACC-115245,2026-07-05 10:54:00,E-Commerce,423,8.81,0.064,0,0,1,192.168.8,.io,None
AD-BENIGN-0001044,ACC-146838,2026-09-07 17:07:00,SaaS,237,230.62,0.0226,0,0,1,192.168.164,.co,None
AD-BENIGN-0010422,ACC-706418,2026-08-25 17:51:00,Travel,1164,39.1,0.1317,0,0,1,192.168.219,.org,None
AD-BENIGN-0049950,ACC-333774,2026-07-17 13:03:00,SaaS,306,39.74,0.0495,0,0,1,192.168.235,.net,None
AD-BENIGN-0016915,ACC-382421,2026-07-30 02:27:00,SaaS,96,61.11,0.0167,0,1,1,192.168.77,.io,None
AD-BENIGN-0031358,ACC-708266,2026-07-18 06:35:00,Travel,255,11.08,0.0172,0,1,1,192.168.160,.io,None
